,Out Datetime,In Datetime,Name,Voltage(kV),LineType,GenFlag,Length(miles),Duration(minutes),OutageType,Dispatcher Cause,Field Cause,District,OutageID
3234,07/08/1999 09:33,07/09/1999 15:07,Keeler-Forest Grove section of Keeler-Tillamook No 1 115kV line,115.0,S, ,10.53,1774,Plan,Maintenance,,SAL,116326
3235,07/08/1999 09:33,07/09/1999 15:07,Keeler-Tillamook No 1 115kV line,115.0,L,G,57.81,1774,Plan,Maintenance,,SAL,116326
3236,07/08/1999 13:43,07/08/1999 16:29,Alvey-Lane No 1 230kV line,230.0,L, ,13.41,166,Plan,Testing,,EUG,116327
3237,07/08/1999 13:44,07/08/1999 13:44,Broadview-Garrison No 1 500kV line,500.0,L, ,224.71,0,Auto,Lightning,Bird droppings,KAL,116328
3238,07/08/1999 13:44,07/08/1999 13:44,Broadview-Garrison No 2 500kV line,500.0,L, ,224.71,0,Auto,Foreign Trouble,Foreign Trouble,KAL,116333
3239,07/09/1999 05:38,07/09/1999 16:59,Lexington-Longview No 1 115kV line,115.0,L,G,9.43,681,Plan,Maintenance,,LGV OLY,116334
3240,07/09/1999 05:38,07/09/1999 16:59,Lexington-Pacific Way section of Lexington-Longview No 1 115kV line,115.0,S, ,6.15,681,Plan,Maintenance,,LGV OLY,116334
3241,07/09/1999 07:31,07/10/1999 18:25,Rocky Reach-Columbia No 1 230kV line,230.0,L, ,20.94,2094,Plan,Fiber Optic Work,,WEN,116335
3242,07/09/1999 07:41,07/09/1999 14:45,Berrydale-Tahkenitch section of Wendson-Tahkenitch No 1 115kV line,115.0,S, ,13.98,424,Plan,Maintenance,,EUG,116336
3243,07/09/1999 07:41,07/09/1999 14:45,Wendson-Tahkenitch No 1 115kV line,115.0,L,G,20.34,424,Plan,Maintenance,,EUG,116336
3244,07/09/1999 07:52,07/09/1999 15:04,Olympia-Dayton section of Olympia-Shelton No 1 115kV line,115.0,S, ,17.95,432,Plan,Maintenance,,OLY,116337
3245,07/09/1999 07:52,07/09/1999 15:04,Olympia-Shelton No 1 115kV line,115.0,L,G,19.73,432,Plan,Maintenance,,OLY,116337
3246,07/09/1999 07:56,07/09/1999 15:08,Ross-Lexington No 1 230kV line,230.0,L,G,41.21,432,Plan,Maintenance,,LGV,116338
3247,07/09/1999 07:56,07/09/1999 15:08,Ross-Woodland section of Ross-Lexington No 1 230kV line,230.0,S, ,19.85,432,Plan,Maintenance,,LGV,116338
3248,07/09/1999 14:10,07/09/1999 14:10,Rivergate-Keeler No 1&2 230kV line,230.0,L, ,9.48,0,Auto,Unknown,Unknown,LGV SAL,116339
3249,07/10/1999 07:04,07/10/1999 15:34,Midway-Rocky Ford No 1 230kV line,230.0,L,G,47.57,510,Plan,Foreign Request,,TRI WEN,116340
3250,07/10/1999 07:04,07/10/1999 15:34,Sand Dunes-Rocky Ford section of Midway-Rocky Ford No 1 230kV line,230.0,S, ,11.30,510,Plan,Foreign Request,,WEN,116340
3251,07/10/1999 07:20,07/10/1999 15:24,Rocky Ford-Grand Coulee No 1 230kV line,230.0,L, ,52.94,484,Plan,Foreign Request,,WEN,116341
3252,07/11/1999 00:16,07/11/1999 00:16,Bellingham PSE-Whatcom No 1 115kV line,115.0,L, ,20.60,0,Auto,Foreign Trouble,Foreign Utility,SNO,116342
3253,07/11/1999 08:07,07/11/1999 08:20,Celilo-Sylmar Pole No 3 1000kV line,1000.0,L,T,844.15,13,Auto,Terminal Equipment Failure,,TDA RED,116344
3254,07/11/1999 08:07,07/11/1999 08:20,Valve Group 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T, ,,13,Auto,Terminal Equipment Failure,,TDA,116344
3255,07/11/1999 18:20,07/11/1999 18:28,Midway-Priest Rapids No 3 230kV line,230.0,L, ,7.20,8,Auto,Foreign Trouble,Foreign Utility,TRI,116345
3256,07/12/1999 07:41,07/12/1999 16:42,Eugene-Lane No 1 115kV line,115.0,L, ,5.47,541,Plan,Maintenance,,EUG,116349
3257,07/12/1999 08:06,07/12/1999 15:04,Olympia-Dayton section of Olympia-Shelton No 1 115kV line,115.0,S, ,17.95,418,Plan,Maintenance,,OLY,116350
3258,07/12/1999 08:06,07/12/1999 15:04,Olympia-Shelton No 1 115kV line,115.0,L,G,19.73,418,Plan,Maintenance,,OLY,116350
3259,07/12/1999 08:22,07/12/1999 14:22,Lexington-Longview No 1 115kV line,115.0,L,G,9.43,360,Plan,Maintenance,,LGV OLY,116351
3260,07/12/1999 08:22,07/12/1999 14:22,Lexington-Pacific Way section of Lexington-Longview No 1 115kV line,115.0,S, ,6.15,360,Plan,Maintenance,,LGV OLY,116351
3261,07/12/1999 08:25,07/12/1999 16:03,Foster tap to Green Peter-Lebanon No 1 115kV line,115.0,T, ,3.77,458,Plan,Maintenance,,EUG,116352
3262,07/12/1999 08:25,07/12/1999 16:03,Foster tap-Lebanon section of Green Peter-Lebanon No 1 115kV line,115.0,S, ,11.78,458,Plan,Maintenance,,EUG,116352
3263,07/12/1999 08:25,07/12/1999 16:03,Foster tap-North Butte tap section of Foster tap to Green Peter-Lebanon No 1 115kV line,115.0,TS,T,3.43,458,Plan,Maintenance,,EUG,116352
3264,07/12/1999 08:25,07/12/1999 16:03,Green Peter-Lebanon No 1 115kV line,115.0,L,O,18.09,458,Plan,Maintenance,,EUG,116352
3265,07/12/1999 08:25,07/12/1999 16:03,North Butte tap-Foster section of Foster tap to Green Peter-Lebanon No 1 115kV line,115.0,TS,T,0.34,458,Plan,Maintenance,,EUG,116352
3266,07/12/1999 08:26,07/15/1999 13:51,Walla Walla-North Lewiston No 1 115kV line,115.0,L,G,80.80,4645,Plan,Maintenance,,TRI,116353
3267,07/12/1999 08:26,07/15/1999 13:51,Walla Walla-Pomeroy section of Walla Walla-North Lewiston No 1 115kV line,115.0,S, ,53.10,4645,Plan,Maintenance,,TRI,116353
3268,07/12/1999 08:27,07/12/1999 18:03,Forest Grove-Thatcher Junction section of Keeler-Tillamook No 1 115kV line,115.0,S, ,1.90,576,Plan,Maintenance,,SAL,116354
3269,07/12/1999 08:27,07/12/1999 18:03,Keeler-Forest Grove section of Keeler-Tillamook No 1 115kV line,115.0,S, ,10.53,576,Plan,Maintenance,,SAL,116354
3270,07/12/1999 08:27,07/12/1999 18:03,Keeler-Tillamook No 1 115kV line,115.0,L,G,57.81,576,Plan,Maintenance,,SAL,116354
3271,07/12/1999 09:56,07/16/1999 19:58,Reedsport-Fairview No 1 115kV line,115.0,L,G,38.48,6362,Plan,Fiber Optic Work,,EUG,116355
3272,07/12/1999 09:56,07/16/1999 19:58,Reedsport-Lakeside section of Reedsport-Fairview No 1 115kV line,115.0,S, ,9.35,6362,Plan,Fiber Optic Work,,EUG,116355
3273,07/12/1999 10:18,07/16/1999 19:58,Lakeside-Hauser section of Reedsport-Fairview No 1 115kV line,115.0,S, ,3.94,6340,Plan,Fiber Optic Work,,EUG,116356
3274,07/12/1999 10:18,07/16/1999 19:58,Reedsport-Fairview No 1 115kV line,115.0,L,O,38.48,6340,Plan,Fiber Optic Work,,EUG,116356
3275,07/12/1999 13:03,07/12/1999 13:29,Grand Coulee Switchyard 230-500kV Tie No 1 500kV line,500.0,L, ,1.25,26,Auto,Equipment/Miscellaneous,,WEN,116357
3276,07/13/1999 04:30,07/13/1999 04:30,Burns-Summer Lake section of Midpoint-Summer Lake No 1 500kV line,500.0,S,G,110.40,0,Auto,Unknown,,RED,116358
3277,07/13/1999 04:30,07/13/1999 04:30,Midpoint-Burns section of Midpoint-Summer Lake No 1 500kV line,500.0,S,G,260.40,0,Auto,Unknown,,IDF RED,116358
3278,07/13/1999 04:30,07/13/1999 04:30,Midpoint-Summer Lake No 1 500kV line,500.0,L, ,370.80,0,Auto,Unknown,,IDF RED,116358
3279,07/13/1999 05:00,07/13/1999 17:51,Forest Grove-Thatcher Junction section of Keeler-Tillamook No 1 115kV line,115.0,S, ,1.90,771,Plan,Maintenance,,SAL,116364
3280,07/13/1999 05:00,07/13/1999 17:51,Keeler-Forest Grove section of Keeler-Tillamook No 1 115kV line,115.0,S, ,10.53,771,Plan,Maintenance,,SAL,116364
3281,07/13/1999 05:00,07/13/1999 17:51,Keeler-Tillamook No 1 115kV line,115.0,L,G,57.81,771,Plan,Maintenance,,SAL,116364
3282,07/13/1999 07:21,07/13/1999 13:12,Camp-Trout Creek section of Noxon-Hot Springs No 1 230kV line,230.0,S, ,10.90,351,Plan,Maintenance,,KAL,116365
3283,07/13/1999 07:21,07/13/1999 13:12,Noxon-Camp section of Noxon-Hot Springs No 1 230kV line,230.0,S, ,0.20,351,Plan,Maintenance,,KAL,116365
3284,07/13/1999 07:21,07/13/1999 13:12,Noxon-Hot Springs No 1 230kV line,230.0,L,G,68.28,351,Plan,Maintenance,,KAL,116365
3285,07/13/1999 07:21,07/13/1999 07:29,Noxon-Hot Springs No 1 230kV line,230.0,L,O,68.28,8,Plan,Switching,,KAL,116366
3286,07/13/1999 07:21,07/13/1999 07:29,Trout Creek-Hot Springs section of Noxon-Hot Springs No 1 230kV line,230.0,S, ,57.18,8,Plan,Switching,,KAL,116366
3287,07/13/1999 07:34,07/13/1999 15:51,Lexington-Longview No 1 115kV line,115.0,L,G,9.43,497,Plan,Maintenance,,LGV OLY,116367
3288,07/13/1999 07:34,07/13/1999 15:51,Lexington-Pacific Way section of Lexington-Longview No 1 115kV line,115.0,S, ,6.15,497,Plan,Maintenance,,LGV OLY,116367
3289,07/13/1999 07:39,07/13/1999 14:34,Ross-Lexington No 1 230kV line,230.0,L,G,41.21,415,Plan,Maintenance,,LGV,116368
3290,07/13/1999 07:39,07/13/1999 14:34,Woodland-Lexington section of Ross-Lexington No 1 230kV line,230.0,S, ,21.36,415,Plan,Maintenance,,LGV,116368
3291,07/13/1999 08:05,07/13/1999 15:36,Olympia-Dayton section of Olympia-Shelton No 1 115kV line,115.0,S, ,17.95,451,Plan,Maintenance,,OLY,116369
3292,07/13/1999 08:05,07/13/1999 15:36,Olympia-Shelton No 1 115kV line,115.0,L,G,19.73,451,Plan,Maintenance,,OLY,116369
3293,07/13/1999 08:07,07/13/1999 14:35,Midway-Vantage No 1 230kV line,230.0,L, ,19.76,388,Plan,Maintenance,,TRI WEN,116370
3294,07/13/1999 08:37,07/13/1999 15:49,Santiam-Alvey No 1&2 230kV line,230.0,L, ,118.50,432,Plan,Maintenance,,SAL EUG,116371
3295,07/13/1999 09:07,07/13/1999 15:51,Alvey-Martin Creek No 1 115kV line,115.0,L,G,22.51,404,Plan,Maintenance,,EUG,116372
3296,07/13/1999 09:07,07/13/1999 15:51,Latham-Martin Creek section of Alvey-Martin Creek No 1 115kV line,115.0,S, ,1.03,404,Plan,Maintenance,,EUG,116372
3297,07/13/1999 15:13,07/13/1999 15:25,North Bonneville-Ross No 2 230kV line,230.0,L,G,35.99,12,Plan,Testing,,LGV,116373
3298,07/13/1999 15:13,07/13/1999 15:25,North Bonneville-Sifton section of North Bonneville-Ross No 2 230kV line,230.0,S, ,27.51,12,Plan,Testing,,LGV,116373
3299,07/13/1999 15:13,07/13/1999 15:27,Sifton tap to North Bonneville-Ross No 2 230kV line,230.0,T, ,1.20,14,Plan,Testing,,LGV,116373
3300,07/13/1999 15:13,07/13/1999 15:25,Sifton-Ross section of North Bonneville-Ross No 2 230kV line,230.0,S, ,8.48,12,Plan,Testing,,LGV,116373
3301,07/13/1999 15:53,12/08/1999 08:27,Alvey-Martin Creek No 1 115kV line,115.0,L,G,22.51,212734,Plan,Normally Out,,EUG,116399
3302,07/13/1999 15:53,12/08/1999 08:27,Village Green-Dorena section of Alvey-Martin Creek No 1 115kV line,115.0,S, ,1.89,212734,Plan,Normally Out,,EUG,116399
3303,07/13/1999 16:34,07/13/1999 16:34,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L, ,844.15,0,Auto,Foreign Trouble,,TDA RED,116374
3304,07/13/1999 16:34,07/13/1999 16:34,Converter 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Foreign Trouble,,TDA,116374
3305,07/13/1999 16:34,07/13/1999 16:34,Valve Group 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Foreign Trouble,,TDA,116374
3306,07/13/1999 16:34,07/13/1999 16:34,Valve Group 4 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Foreign Trouble,,TDA,116374
3307,07/13/1999 16:34,07/13/1999 16:34,Valve Group 6 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Foreign Trouble,,TDA,116374
3308,07/13/1999 16:34,07/13/1999 16:34,Valve Group 8 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Foreign Trouble,,TDA,116374
3309,07/13/1999 23:46,07/14/1999 01:46,Lookout Point-Alvey No 1 115kV line,115.0,L,G,15.77,120,Plan,Maintenance,,EUG,116375
3310,07/13/1999 23:46,07/14/1999 01:46,Pleasant Hill-Alvey section of Lookout Point-Alvey No 1 115kV line,115.0,S, ,6.66,120,Plan,Maintenance,,EUG,116375
3311,07/14/1999 00:38,07/14/1999 16:23,Dexter-Pleasant Hill section of Lookout Point-Alvey No 1 115kV line,115.0,S, ,6.74,945,Plan,Maintenance,,EUG,116376
3312,07/14/1999 00:38,07/14/1999 16:23,Lookout Point-Alvey No 1 115kV line,115.0,L,O,15.77,945,Plan,Maintenance,,EUG,116376
3313,07/14/1999 06:01,07/14/1999 10:22,Keeler-Forest Grove section of Keeler-Tillamook No 1 115kV line,115.0,S, ,10.53,261,Plan,Maintenance,,SAL,116382
3314,07/14/1999 06:01,07/14/1999 10:22,Keeler-Tillamook No 1 115kV line,115.0,L,G,57.81,261,Plan,Maintenance,,SAL,116382
3315,07/14/1999 06:54,07/14/1999 18:48,Paul-Allston No 2 500kV line,500.0,L, ,47.89,714,Plan,Maintenance,,OLY LGV,116383
3316,07/14/1999 07:05,07/14/1999 14:12,Camp-Trout Creek section of Noxon-Hot Springs No 1 230kV line,230.0,S, ,10.90,427,Plan,Maintenance,,KAL,116384
3317,07/14/1999 07:05,07/14/1999 14:16,Noxon-Hot Springs No 1 230kV line,230.0,L,O,68.28,431,Plan,Maintenance,,KAL,116384
3318,07/14/1999 07:05,07/14/1999 14:16,Trout Creek-Hot Springs section of Noxon-Hot Springs No 1 230kV line,230.0,S, ,57.18,431,Plan,Maintenance,,KAL,116384
3319,07/14/1999 07:05,07/14/1999 07:11,Noxon-Camp section of Noxon-Hot Springs No 1 230kV line,230.0,S, ,0.20,6,Plan,Switching,,KAL,116385
3320,07/14/1999 07:05,07/14/1999 07:11,Noxon-Hot Springs No 1 230kV line,230.0,L,G,68.28,6,Plan,Switching,,KAL,116385
3321,07/14/1999 08:06,07/14/1999 15:45,Ellensburg-Moxee No 1 115kV line,115.0,L, ,30.81,459,Plan,Maintenance,,WEN TRI,116386
3322,07/14/1999 08:29,07/14/1999 17:28,Alvey-Dixonville No 1 230kV line,230.0,L, ,59.40,539,Plan,Foreign Request,,EUG,116387
3323,07/14/1999 09:31,07/14/1999 14:51,Cardwell-Ariel section of Cardwell-PACW Merwin No 1 115kV line,115.0,S, ,15.50,320,Plan,Foreign Request,,LGV,116388
3324,07/14/1999 09:31,07/14/1999 14:51,Cardwell-PACW Merwin No 1 115kV line,115.0,L,G,16.30,320,Plan,Foreign Request,,LGV,116388
3325,07/14/1999 09:34,07/14/1999 18:16,Keeler-Forest Grove No 2 115kV line,115.0,L, ,10.51,522,Plan,Maintenance,,SAL,116389
3326,07/15/1999 06:08,07/15/1999 12:27,Keeler-Forest Grove No 2 115kV line,115.0,L, ,10.51,379,Plan,Maintenance,,SAL,116400
3327,07/15/1999 07:01,07/15/1999 18:42,Paul-Allston No 2 500kV line,500.0,L, ,47.89,701,Plan,Maintenance,,OLY LGV,116401
3328,07/15/1999 07:19,07/15/1999 16:50,Wendson-Berrydale section of Wendson-Tahkenitch No 1 115kV line,115.0,S, ,6.36,571,Plan,Maintenance,,EUG,116402
3329,07/15/1999 07:19,07/15/1999 16:50,Wendson-Tahkenitch No 1 115kV line,115.0,L,G,20.34,571,Plan,Maintenance,,EUG,116402
3330,07/15/1999 07:32,07/15/1999 14:47,Olympia-White River No 1 230kV line,230.0,L,T,51.38,435,Plan,Maintenance,,OLY COV,116403
3331,07/15/1999 07:32,07/15/1999 14:47,TPWR Cowlitz tap to Olympia-White River No 1 230kV line,230.0,T, ,6.30,435,Plan,Maintenance,,OLY,116403
3332,07/15/1999 07:35,07/16/1999 16:15,Alvey-Dixonville No 1 230kV line,230.0,L, ,59.40,1960,Plan,Foreign Request,,EUG,116404
3333,07/15/1999 07:51,07/15/1999 15:36,Ellensburg-Moxee No 1 115kV line,115.0,L, ,30.81,465,Plan,Maintenance,,WEN TRI,116405
3334,07/15/1999 08:03,07/15/1999 08:16,Olympia-South Tacoma section of Olympia-White River No 1 230kV line,230.0,S, ,36.40,13,Plan,Switching,,OLY,116406
3335,07/15/1999 08:03,07/15/1999 08:16,Olympia-White River No 1 230kV line,230.0,L,G,51.38,13,Plan,Switching,,OLY COV,116406
3336,07/15/1999 08:03,07/15/1999 08:16,South Tacoma-White River section of Olympia-White River No 1 230kV line,230.0,S, ,15.00,13,Plan,Switching,,OLY,116406
3337,07/15/1999 08:16,07/15/1999 14:39,Cardwell-Ariel section of Cardwell-PACW Merwin No 1 115kV line,115.0,S, ,15.50,383,Plan,Foreign Request,,LGV,116407
3338,07/15/1999 08:16,07/15/1999 14:39,Cardwell-PACW Merwin No 1 115kV line,115.0,L,G,16.30,383,Plan,Foreign Request,,LGV,116407
3339,07/15/1999 09:38,07/16/1999 17:18,Wendson-Florence No 1 115kV line,115.0,L, ,4.25,1900,Plan,Maintenance,,EUG,116408
3340,07/15/1999 10:00, ,Forest Grove tap to Keeler-Tillamook No 1 115kV line,115.0,T, ,0.10,still out,Plan,Normally Out,,SAL,116468
3341,07/15/1999 10:00, ,Keeler-Tillamook No 1 115kV line,115.0,L,T,57.81,still out,Plan,Normally Out,,SAL,116468
3342,07/15/1999 14:40,07/15/1999 14:47,Rocky Ford-Grand Coulee No 1 230kV line,230.0,L, ,52.94,7,Auto,Foreign Trouble,,WEN,116409
3343,07/16/1999 01:25,07/16/1999 01:25,Covington-Duwamish No 1 230kV line,230.0,L, ,15.82,0,Auto,Lightning,Lightning,COV,116410
3344,07/16/1999 05:39,07/16/1999 05:39,McNary-Franklin No 2 230kV line,230.0,L, ,26.88,0,Auto,Lightning,Lightning,TRI,116425
3345,07/16/1999 07:00,07/16/1999 10:29,Paul-Allston No 2 500kV line,500.0,L, ,47.89,209,Plan,Maintenance,,OLY LGV,116426
3346,07/16/1999 07:02,07/16/1999 18:29,Wendson-Berrydale section of Wendson-Tahkenitch No 1 115kV line,115.0,S, ,6.36,687,Plan,Maintenance,,EUG,116427
3347,07/16/1999 07:02,07/16/1999 18:29,Wendson-Tahkenitch No 1 115kV line,115.0,L,G,20.34,687,Plan,Maintenance,,EUG,116427
3348,07/16/1999 07:17,07/18/1999 15:34,Bothell-Sno-King No 1 230kV line,230.0,L, ,3.68,3377,Plan,Construction,,SNO,116428
3349,07/16/1999 07:22,07/16/1999 10:34,Schultz-Raver No 2 500kV line,500.0,L, ,77.24,192,Plan,Load Control,,WEN COV,116429
3350,07/16/1999 07:27,07/16/1999 14:50,Chehalis-Covington No 1 230kV line,230.0,L,T,69.40,443,Plan,Maintenance,,OLY COV,116430
3351,07/16/1999 07:27,07/16/1999 14:50,Cowlitz tap to Chehalis-Covington No 1 230kV line,230.0,T, ,6.30,443,Plan,Maintenance,,COV,116430
3352,07/16/1999 07:39,07/16/1999 07:39,First Street tap to White Bluffs-Richland No 1 115kV line,115.0,T, ,0.10,0,Auto,Lightning,Lightning,TRI,116431
3353,07/16/1999 07:39,07/16/1999 07:39,First Street-Stevens Drive section of White Bluffs-Richland No 1 115kV line,115.0,S, ,2.68,0,Auto,Lightning,Lightning,TRI,116431
3354,07/16/1999 07:39,07/16/1999 07:39,Sand Hill Crane-First Street section of White Bluffs-Richland No 1 115kV line,115.0,S, ,1.10,0,Auto,Lightning,Lightning,TRI,116431
3355,07/16/1999 07:39,07/16/1999 07:39,Stevens Drive tap to White Bluffs-Richland No 1 115kV line,115.0,T, ,0.10,0,Auto,Lightning,Lightning,TRI,116431
3356,07/16/1999 07:39,07/16/1999 07:39,Stevens Drive-Thayer Drive section of White Bluffs-Richland No 1 115kV line,115.0,S, ,1.56,0,Auto,Lightning,Lightning,TRI,116431
3357,07/16/1999 07:39,07/16/1999 07:39,Thayer Drive tap to White Bluffs-Richland No 1 115kV line,115.0,T, ,0.10,0,Auto,Lightning,Lightning,TRI,116431
3358,07/16/1999 07:39,07/16/1999 07:39,Thayer Drive-Richland section of White Bluffs-Richland No 1 115kV line,115.0,S, ,1.38,0,Auto,Lightning,Lightning,TRI,116431
3359,07/16/1999 07:39,07/16/1999 07:46,White Bluffs-Richland No 1 115kV line,115.0,L,G,11.02,7,Auto,Lightning,Lightning,TRI,116431
3360,07/16/1999 07:39,07/16/1999 07:46,White Bluffs-Sand Hill Crane section of White Bluffs-Richland No 1 115kV line,115.0,S, ,4.30,7,Auto,Lightning,Lightning,TRI,116431
3361,07/16/1999 07:39,07/16/1999 07:39,DOE B3-S4-White Bluffs No 1 115kV line,115.0,L, ,5.04,0,Auto,Lightning,Lightning,TRI,116604
3362,07/16/1999 07:40,07/16/1999 07:50,Centralia Switching Station-TPWR Cowlitz section of Chehalis-Covington No 1 230kV line,230.0,S, ,35.80,10,Plan,Switching,,OLY COV,116433
3363,07/16/1999 07:40,07/16/1999 07:50,Chehalis-Covington No 1 230kV line,230.0,L,G,69.40,10,Plan,Switching,,OLY COV,116433
3364,07/16/1999 07:40,07/16/1999 07:50,TPWR Cowlitz-Covington section of Chehalis-Covington No 1 230kV line,230.0,S, ,23.30,10,Plan,Switching,,COV,116433
3365,07/16/1999 08:00,07/16/1999 13:15,Olympia-Shelton No 2 115kV line,115.0,L,G,19.73,315,Plan,Maintenance,,OLY,116434
3366,07/16/1999 08:00,07/16/1999 13:15,Skookum-Kamilche section of Olympia-Shelton No 2 115kV line,115.0,S, ,2.20,315,Plan,Maintenance,,OLY,116434
3367,07/16/1999 08:02,07/16/1999 08:02,Franklin-Badger Canyon No 1 115kV line,115.0,L, ,15.77,0,Auto,Lightning,Lightning,TRI,116435
3368,07/16/1999 08:02,07/16/1999 08:02,McNary-Franklin No 2 230kV line,230.0,L, ,26.88,0,Auto,Lightning,Lightning,TRI,116436
3369,07/16/1999 08:51,07/16/1999 08:51,Cardwell-Cowlitz No 1 115kV line,115.0,L, ,7.65,0,Auto,Unknown,Unknown,LGV,116437
3370,07/16/1999 08:57,07/16/1999 09:52,Walla Walla-PACW Walla Walla No 1 69kV line,69.0,L, ,1.40,55,Plan,Maintenance,,TRI,116438
3371,07/16/1999 09:14,07/16/1999 15:20,Albany-Lebanon No 1 115kV line,115.0,L,G,17.01,366,Plan,Maintenance,,EUG,116439
3372,07/16/1999 09:14,07/16/1999 15:20,Lochner-Froman section of Albany-Lebanon No 1 115kV line,115.0,S, ,3.32,366,Plan,Maintenance,,EUG,116439
3373,07/16/1999 09:38,07/16/1999 10:24,Lookout Point-Alvey No 2 115kV line,115.0,L,G,15.84,46,Plan,Emergency,,EUG,116440
3374,07/16/1999 09:38,07/16/1999 10:24,Lookout Point-Mt. Vernon section of Lookout Point-Alvey No 2 115kV line,115.0,S, ,14.10,46,Plan,Emergency,,EUG,116440
3375,07/16/1999 11:58,07/16/1999 13:23,DOE B3-S4-White Bluffs No 1 115kV line,115.0,L, ,5.04,85,Plan,Emergency,,TRI,116441
3376,07/16/1999 15:30,07/16/1999 16:49,Westside-Gem State section of Westside-Sugar Mill No 1 161kV line,161.0,S, ,7.00,79,Plan,Maintenance,,IDF,116442
3377,07/16/1999 15:30,07/16/1999 16:49,Westside-Sugar Mill No 1 161kV line,161.0,L,G,12.50,79,Plan,Maintenance,,IDF,116442
3378,07/16/1999 15:51,07/16/1999 18:21,Hills Creek-Lookout Point No 1 115kV line,115.0,L,G,24.80,150,Plan,Maintenance,,EUG,116443
3379,07/16/1999 15:51,07/16/1999 18:21,Oakridge-Lookout Point section of Hills Creek-Lookout Point No 1 115kV line,115.0,S, ,20.00,150,Plan,Maintenance,,EUG,116443
3380,07/16/1999 17:29,07/16/1999 17:29,Raver-Paul No 1 500kV line,500.0,L, ,69.31,0,Auto,Lightning,Lightning,COV OLY,116444
3381,07/17/1999 01:15,07/17/1999 01:15,Ellensburg-Moxee No 1 115kV line,115.0,L, ,30.81,0,Auto,Lightning,Lightning,WEN TRI,116445
3382,07/17/1999 04:14,07/17/1999 04:14,Christmas Valley-Hampton section of Redmond-Harney No 1 115kV line,115.0,S,G,2.40,0,Auto,Lightning,Lightning,RED,116446
3383,07/17/1999 04:14,07/17/1999 04:14,Hampton tap to Redmond-Harney No 1 115kV line,115.0,T,G,0.10,0,Auto,Lightning,Lightning,RED,116446
3384,07/17/1999 04:14,07/17/1999 04:14,Hampton-Riley section of Redmond-Harney No 1 115kV line,115.0,S,G,46.50,0,Auto,Lightning,Lightning,RED,116446
3385,07/17/1999 04:14,07/17/1999 04:14,Redmond-Christmas Valley section of Redmond-Harney No 1 115kV line,115.0,S,G,54.70,0,Auto,Lightning,Lightning,RED,116446
3386,07/17/1999 04:14,07/17/1999 04:14,Redmond-Harney No 1 115kV line,115.0,L, ,125.40,0,Auto,Lightning,Lightning,RED,116446
3387,07/17/1999 04:14,07/17/1999 04:14,Riley tap to Redmond-Harney No 1 115kV line,115.0,T,G,0.10,0,Auto,Lightning,Lightning,RED,116446
3388,07/17/1999 04:14,07/17/1999 04:14,Riley-Harney section of Redmond-Harney No 1 115kV line,115.0,S,G,21.80,0,Auto,Lightning,Lightning,RED,116446
3389,07/17/1999 07:37,07/17/1999 13:38,Allston-Driscoll No 1 230kV line,230.0,L, ,20.96,361,Plan,Maintenance,,LGV,116457
3390,07/17/1999 15:28,07/17/1999 15:28,Midway-Moxee No 1 115kV line,115.0,L, ,33.98,0,Auto,Lightning,Lightning,TRI WEN,116458
3391,07/17/1999 15:28,07/17/1999 15:28,Midway-Rattlesnake section of Midway-Moxee No 1 115kV line,115.0,S,G,16.61,0,Auto,Lightning,Lightning,TRI WEN,116458
3392,07/17/1999 15:28,07/17/1999 15:28,Rattlesnake tap to Midway-Moxee No 1 115kV line,115.0,T,G,0.01,0,Auto,Lightning,Lightning,WEN,116458
3393,07/17/1999 15:28,07/17/1999 15:28,Rattlesnake-Moxee section of Midway-Moxee No 1 115kV line,115.0,S,G,17.37,0,Auto,Lightning,Lightning,WEN,116458
3394,07/17/1999 15:43,07/17/1999 15:43,Grand Coulee-Westside AVA No 1 230kV line,230.0,L, ,77.32,0,Auto,Lightning,,WEN SPK,116459
3395,07/17/1999 19:03,07/22/1999 16:09,Midway-Moxee No 1 115kV line,115.0,L,G,33.98,7026,Auto,Lightning,Lightning,TRI WEN,116461
3396,07/17/1999 19:03,07/17/1999 20:19,Midway-Rattlesnake section of Midway-Moxee No 1 115kV line,115.0,S, ,16.61,76,Auto,Lightning,Lightning,TRI WEN,116461
3397,07/17/1999 19:03,07/17/1999 20:19,Rattlesnake tap to Midway-Moxee No 1 115kV line,115.0,T, ,0.01,76,Auto,Lightning,Lightning,WEN,116461
3398,07/17/1999 19:03,07/22/1999 16:09,Rattlesnake-Moxee section of Midway-Moxee No 1 115kV line,115.0,S, ,17.37,7026,Auto,Lightning,Lightning,WEN,116461
3399,07/17/1999 19:27,07/17/1999 19:27,Bell-Usk No 1 230kV line,230.0,L, ,47.48,0,Auto,Lightning,Lightning,SPK,116462
