,Out Datetime,In Datetime,Name,Voltage(kV),Duration(minutes),OutageType,Dispatcher Cause,Field Cause,System In Control,MW Intrpt,District,OutageID
424,04/02/1999 04:50,04/02/1999 05:00,Carson: Skamania Co PUD 12.5kV Feeder 1,12.5,10,Plan,Switching,,BPA Request,Unknown,LGV,114972
425,04/02/1999 04:50,04/02/1999 05:00,North Bonneville: Skamania Co PUD 12.5kV Feeder 1,12.5,10,Plan,Switching,,BPA Request,Unknown,LGV,114973
426,04/02/1999 04:50,04/02/1999 05:00,Stevenson: Skamania Co PUD 12.5kV Feeder 1,12.5,10,Plan,Switching,,BPA Request,Unknown,LGV,114974
427,04/02/1999 08:08,04/02/1999 15:12,Valhalla: Chelan Co PUD 115kV Feeder 1,115.0,424,Plan,Maintenance,,BPA Request,Unknown,WEN,114992
428,04/05/1999 07:29,04/05/1999 15:24,Intalco: Alcoa 13.8kV Feeder 6,13.8,475,Plan,Maintenance,,BPA Request,None,SNO,115000
429,04/05/1999 07:56,08/09/1999 10:20,Roy L Zimmerman: Centralia City Lt 69kV Feeder 1,69.0,181584,Plan,Foreign Request,,Customer Request,None,OLY,115110
430,04/05/1999 08:54,04/15/1999 13:11,Sno-King: Snohomish Co PUD 115kV Feeder 1,115.0,14657,Plan,Foreign Request,,BPA Request,None,SNO,115001
431,04/06/1999 17:41,04/06/1999 20:26,Snohomish: Snohomish Co PUD 115kV Feeder 8,115.0,165,Plan,Foreign Request,,Customer Request,Unknown,SNO,115014
432,04/09/1999 05:55,04/09/1999 07:56,First Lift: South Side Elec 34.5kV Feeder 1 by USBR GENERAL,34.5,121,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,IDF,115043
433,04/09/1999 05:55,04/09/1999 07:56,Second Lift: South Side Elec 34.5kV Feeder 1 by USBR GENERAL,34.5,121,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,IDF,115044
434,04/09/1999 05:55,04/09/1999 07:56,Third Lift: South Side Elec 34.5kV Feeder 1 by USBR GENERAL,34.5,121,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,IDF,115045
435,04/09/1999 09:58,04/09/1999 10:02,Bridge: Raft River Elec 138kV Feeder 1,138.0,4,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,IDF,115046
436,04/09/1999 09:58,04/09/1999 10:02,Bridge: Raft River Elec 34.5kV Feeder 1,34.5,4,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,IDF,115047
437,04/09/1999 09:58,04/09/1999 10:02,West Wendover Metering Point: Wells Rural E Co 138kV Feeder 1 by Raft River Elec,138.0,4,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,IDF,115048
438,04/09/1999 09:58,04/09/1999 10:02,Curlew: Raft River Elec 24.9kV Feeder 1,24.9,4,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,IDF,115049
439,04/09/1999 09:58,04/09/1999 10:02,Grouse Creek Metering Point: Raft River Elec 138kV Feeder 1 by USBR GENERAL,138.0,4,Auto,Foreign Trouble,,Customer Trouble,Unknown,IDF,115050
440,04/09/1999 09:58,04/09/1999 10:02,Idahome: Raft River Elec 34.5kV Feeder 1,34.5,4,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,IDF,115051
441,04/09/1999 09:58,04/09/1999 10:02,Kelton: Raft River Elec 138kV Feeder 1 by USBR GENERAL,138.0,4,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,IDF,115052
442,04/09/1999 09:58,04/09/1999 10:02,Tecoma Metering Point: Raft River Elec 138kV Feeder 1 by USBR GENERAL,138.0,4,Auto,Foreign Trouble,,Customer Trouble,Unknown,IDF,115053
443,04/09/1999 09:58,04/09/1999 10:02,Valley RREC: Raft River Elec 138kV Feeder 1 by USBR GENERAL,138.0,4,Auto,Foreign Trouble,,Customer Trouble,Unknown,IDF,115054
444,04/09/1999 12:15,04/10/1999 01:32,Roe's Corner: East End Elec Co 12.5kV Feeder 1,12.5,797,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,IDF,115055
445,04/09/1999 12:15,04/10/1999 01:46,Roe's Corner: Riverside Elec Co 12.5kV Feeder 1,12.5,811,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,IDF,115056
446,04/09/1999 13:57,04/10/1999 02:38,Minidoka: Minidoka ID 2.4kV Feeder 1 by Idaho Power Co,2.4,761,Auto,Line Material Failure,Ice,BPA Trouble,Unknown,IDF,115057
447,04/11/1999 00:01,04/11/1999 03:57,Pine Hollow: Wasco Elec Coop 12.5kV Feeder 1 by Northrn Wasco PUD,12.5,236,Plan,Maintenance,,BPA Request,1,TDA,115069
448,04/11/1999 15:48,04/11/1999 20:28,Mapleton: Blachly-Lane Co 34.5kV Feeder 1,34.5,280,Auto,Terminal Equipment Failure,Terminal Equipment Failure,BPA Trouble,Unknown,EUG,115076
449,04/12/1999 09:46,04/12/1999 09:46,Addy: Alcoa 23kV Feeder 2,23.0,0,Auto,Substation Operations,Substation Operations,BPA Trouble,46,SPK,115080
450,04/12/1999 09:46,04/12/1999 09:46,Addy: Alcoa 23kV Feeder 1,23.0,0,Auto,Substation Operations,Substation Operations,BPA Trouble,None,SPK,115081
451,04/12/1999 13:21,04/21/1999 10:02,Mapleton: Blachly-Lane Co 34.5kV Feeder 1,34.5,12761,Plan,Foreign Request,,Customer Request,None,EUG,115082
452,04/13/1999 09:11,04/13/1999 15:45,Forest Grove: Forest Grove OR 12.5kV Feeder 1,12.5,394,Plan,Foreign Request,,Customer Request,None,SAL,115094
453,04/13/1999 09:20,04/13/1999 10:00,Boyer Switching Station: PacifiCorp (PACW) 115kV Feeder 2,115.0,40,Plan,Switching,,BPA Request,None,SAL,115095
454,04/13/1999 14:42,04/13/1999 14:44,Boyer Switching Station: PacifiCorp (PACW) 115kV Feeder 2,115.0,2,Plan,Switching,,BPA Request,None,SAL,115096
455,04/14/1999 09:00,04/14/1999 09:07,Boyer Switching Station: PacifiCorp (PACW) 115kV Feeder 2,115.0,7,Plan,Switching,,BPA Request,Unknown,SAL,115111
456,04/14/1999 15:22,04/14/1999 15:26,Boyer Switching Station: PacifiCorp (PACW) 115kV Feeder 2,115.0,4,Plan,Switching,,BPA Request,Unknown,SAL,115112
457,04/14/1999 20:35,04/15/1999 16:02,Eugene: Lane Elec Coop 34.5kV Feeder 1,34.5,1167,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,None,EUG,115113
458,04/15/1999 08:49,04/15/1999 08:56,Boyer Switching Station: PacifiCorp (PACW) 115kV Feeder 2,115.0,7,Plan,Switching,,BPA Request,None,SAL,115125
459,04/15/1999 09:01,04/19/1999 14:08,Lexington: Cowlitz Co PUD 115kV Feeder 4,115.0,6067,Plan,Foreign Request,,Customer Request,None,LGV,115126
460,04/15/1999 15:20,04/15/1999 15:22,Boyer Switching Station: PacifiCorp (PACW) 115kV Feeder 2,115.0,2,Plan,Switching,,BPA Request,None,SAL,115127
461,04/15/1999 17:36,04/15/1999 20:23,Blue River: Lane Elec Coop 12.5kV Feeder 1,12.5,167,Auto,Foreign Trouble,Foreign Trouble,Other Customer Trouble,Unknown,EUG,115128
462,04/15/1999 17:36,04/16/1999 05:05,Carmen PH: EWEB (Eugene OR) 115kV Feeder 1,115.0,689,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,EUG,115129
463,04/16/1999 08:36,04/16/1999 08:37,Taylor Flats: Franklin Co PUD 12.5kV Feeder 1,12.5,1,Auto,Substation Operations,Substation Operations,BPA Trouble,Unknown,TRI,115150
464,04/16/1999 17:09,04/16/1999 20:12,Snohomish: Snohomish Co PUD 115kV Feeder 3,115.0,183,Plan,Foreign Request,,Customer Request,None,SNO,115151
465,04/17/1999 01:40,04/17/1999 01:45,Valhalla: Alcoa 13.8kV Feeder 1,13.8,5,Auto,Foreign Trouble,,Customer Trouble,83,WEN,115161
466,04/17/1999 15:56,04/17/1999 16:15,Valhalla: Alcoa 13.8kV Feeder 1,13.8,19,Auto,Foreign Trouble,,Customer Trouble,83,WEN,115162
467,04/18/1999 19:08,04/18/1999 21:51,Foster: PacifiCorp (PACW) 115kV Feeder 1,115.0,163,Auto,Unknown,Malicious,BPA Trouble,Unknown,EUG,115167
468,04/18/1999 19:08,04/18/1999 21:51,North Butte: Consumers Power 12.5kV Feeder 1,12.5,163,Auto,Unknown,Malicious,BPA Trouble,Unknown,EUG,115168
469,04/18/1999 19:08,04/18/1999 19:08,Lebanon: Consumers Power 69kV Feeder 1,69.0,0,Auto,Unknown,Malicious,BPA Trouble,Unknown,EUG,115169
470,04/18/1999 19:08,04/18/1999 21:51,Albany: PacifiCorp (PACW) 115kV Feeder 1,115.0,163,Auto,Unknown,,Unknown Trouble,Unknown,EUG,115175
471,04/19/1999 02:11,04/19/1999 02:20,Dayton CREA: Columbia REA 24.9kV Feeder 1 by PacifiCorp (PACW),24.9,9,Auto,Foreign Trouble,Foreign Trouble,Transferor Trouble,Unknown,TRI,115206
472,04/19/1999 06:15,04/19/1999 06:20,Pennwalt: ATOFINA Chemicals 11.5kV Feeder 5,11.5,5,Plan,Foreign Request,,Customer Request,Unknown,LGV,115177
473,04/19/1999 08:09,04/19/1999 16:36,Pendleton: PacifiCorp (PACW) 69kV Feeder 1,69.0,507,Plan,Foreign Request,,Customer Request,None,TRI,115178
474,04/19/1999 08:13,04/23/1999 15:25,Eugene: Lane Elec Coop 34.5kV Feeder 1,34.5,6192,Plan,Foreign Request,,Customer Request,None,EUG,115179
475,04/19/1999 08:37,04/19/1999 16:07,Roundup: PacifiCorp (PACW) 69kV Feeder 1 to Patawa Creek,69.0,450,Plan,Foreign Request,,Customer Request,10,TRI,115180
476,04/19/1999 08:54,04/22/1999 13:08,Pennwalt: ATOFINA Chemicals 11.5kV Feeder 6,11.5,4574,Plan,Foreign Request,,Customer Request,Unknown,LGV,115181
477,04/19/1999 10:20,04/22/1999 13:29,Pennwalt: ATOFINA Chemicals 11.5kV Feeder 3,11.5,4509,Plan,Foreign Request,,Customer Request,Unknown,LGV,115182
478,04/19/1999 10:20,04/22/1999 13:37,Pennwalt: ATOFINA Chemicals 11.5kV Feeder 4,11.5,4517,Plan,Foreign Request,,Customer Request,Unknown,LGV,115183
479,04/19/1999 10:24,04/19/1999 11:12,Willapa River: Pacific Co PUD 115kV Feeder 1,115.0,48,Plan,Maintenance,,BPA Request,None,OLY,115184
480,04/19/1999 10:26,04/20/1999 12:38,Pennwalt: ATOFINA Chemicals 11.5kV Feeder 1,11.5,1572,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,LGV,115185
481,04/19/1999 12:46,04/19/1999 12:46,Delena: Clatskanie PUD 115kV Feeder 1,115.0,0,Auto,Unknown,Smoke,BPA Trouble,Unknown,LGV,115186
482,04/19/1999 12:46,04/19/1999 12:46,Clatskanie: Clatskanie PUD 12.5kV Feeder 1,12.5,0,Auto,Unknown,Smoke,BPA Trouble,Unknown,LGV,115187
483,04/19/1999 12:46,04/19/1999 12:46,Clatskanie: Clatskanie PUD 12.5kV Feeder 2,12.5,0,Auto,Unknown,Smoke,BPA Trouble,Unknown,LGV,115188
484,04/19/1999 12:46,04/19/1999 12:46,Clatskanie: Clatskanie PUD 12.5kV Feeder 3,12.5,0,Auto,Unknown,Smoke,BPA Trouble,Unknown,LGV,115189
485,04/19/1999 12:46,04/19/1999 12:46,Mist: West Oregon Elec 115kV Feeder 1,115.0,0,Auto,Unknown,Smoke,BPA Trouble,Unknown,LGV,115190
486,04/19/1999 12:46,04/19/1999 12:46,Cathlamet: Wahkiakum Co PUD 12.5kV Feeder 1,12.5,0,Auto,Unknown,Smoke,BPA Trouble,Unknown,LGV,115191
487,04/19/1999 12:46,04/19/1999 12:46,Grays River: Wahkiakum Co PUD 12.5kV Feeder 1,12.5,0,Auto,Unknown,Smoke,BPA Trouble,Unknown,LGV,115192
488,04/19/1999 12:46,04/19/1999 12:46,Knappa Svensen: PacifiCorp (PACW) 115kV Feeder 1,115.0,0,Auto,Unknown,Smoke,BPA Trouble,Unknown,LGV,115193
489,04/19/1999 12:46,04/19/1999 12:46,Fern Hill: PacifiCorp (PACW) 115kV Feeder 1,115.0,0,Auto,Unknown,Smoke,BPA Trouble,Unknown,LGV,115194
490,04/20/1999 06:05,04/20/1999 08:29,Pennwalt: ATOFINA Chemicals 11.5kV Feeder 5,11.5,144,Plan,Foreign Request,,Customer Request,Unknown,LGV,115207
491,04/20/1999 13:35,04/20/1999 13:35,Athol: Kootenai E Coop 24.9kV Feeder 1 by Avista Corp,24.9,0,Auto,Foreign Trouble,Foreign Trouble,Transferor Trouble,Unknown,SPK,115208
492,04/20/1999 13:35,04/20/1999 13:35,Athol: Northern Lights 13.8kV Feeder 1 by Avista Corp,13.8,0,Auto,Foreign Trouble,Foreign Trouble,Transferor Trouble,Unknown,SPK,115209
493,04/20/1999 13:35,04/20/1999 13:35,Hoodoo: Inland P+L 115kV Feeder 1 by Avista Corp,115.0,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,SPK,115210
494,04/20/1999 13:35,04/20/1999 13:35,Scarcello: Kootenai E Coop 24.9kV Feeder 1 by Avista Corp,24.9,0,Auto,Foreign Trouble,Foreign Trouble,Transferor Trouble,Unknown,SPK,115211
495,04/21/1999 07:45,04/21/1999 12:34,Pennwalt: ATOFINA Chemicals 11.5kV Feeder 5,11.5,289,Plan,Maintenance,,BPA Request,Unknown,LGV,115225
496,04/21/1999 07:46,04/22/1999 15:44,Ellensburg: Puget Sound Energ 34.5kV Feeder 1,34.5,1918,Plan,Maintenance,,BPA Request,None,WEN,115237
497,04/21/1999 08:00,04/21/1999 10:52,Ellensburg: Kittitas Co PUD 34.5kV Feeder 1,34.5,172,Plan,Maintenance,,BPA Request,4,WEN,115236
498,04/21/1999 10:52,04/22/1999 15:44,Ellensburg: Kittitas Co PUD 34.5kV Feeder 1,34.5,1732,Plan,Maintenance,,BPA Request,4,WEN,115238
499,04/22/1999 08:34,04/22/1999 10:18,Columbia Falls: Flathead E Coop 34.5kV Feeder 2,34.5,104,Plan,Foreign Request,,Customer Request,7,KAL,115239
500,04/23/1999 08:15,04/23/1999 08:56,H2F: Benton Co PUD 115kV Feeder 1,115.0,41,Plan,Foreign Request,,Customer Request,None,TRI,115246
501,04/24/1999 06:35,04/24/1999 08:31,Conkelley: Col Falls Alum Co 13.8kV Feeder S2,13.8,116,Auto,Terminal Equipment Failure,,BPA Trouble,67,KAL,115253
502,04/26/1999 08:15,04/30/1999 15:30,Eugene: Lane Elec Coop 34.5kV Feeder 1,34.5,6195,Plan,Foreign Request,,Customer Request,None,EUG,115260
503,04/26/1999 14:31,04/30/1999 14:08,La Grande: Oregon Trail 69kV Feeder 1,69.0,5737,Plan,Maintenance,,BPA Request,None,TRI,115272
504,04/27/1999 06:57,04/27/1999 07:02,Tacoma: Kaiser Alum 13.8kV Feeder 3,13.8,5,Plan,Switching,,BPA Request,None,COV,115273
505,04/27/1999 07:35,04/27/1999 07:39,Tacoma: Kaiser Alum 13.8kV Feeder 4,13.8,4,Plan,Switching,,BPA Request,None,COV,115274
506,04/27/1999 19:26,04/27/1999 19:26,Redmond: Central Elec Coop 69kV Feeder 1,69.0,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,11,RED,115275
507,04/28/1999 22:05,04/28/1999 22:05,Addy: Alcoa 23kV Feeder 1,23.0,0,Auto,Unknown,Unknown,BPA Trouble,15,SPK,115292
508,04/28/1999 22:05,04/28/1999 22:05,Addy: Alcoa 23kV Feeder 2,23.0,0,Auto,Unknown,Unknown,BPA Trouble,15,SPK,115293
509,04/29/1999 09:14,04/29/1999 12:40,Lagoon: Milton-Freewater 69kV Feeder 1,69.0,206,Plan,Maintenance,,BPA Request,Unknown,TRI,115310
510,04/29/1999 13:51,04/29/1999 14:20,Filbert: Forest Grove OR 12.5kV Feeder 1,12.5,29,Plan,Foreign Request,,Customer Request,Unknown,SAL,115311
511,04/30/1999 07:16,04/30/1999 14:03,Albany: PacifiCorp (PACW) 115kV Feeder 1,115.0,407,Plan,Foreign Request,,Customer Request,Unknown,EUG,115323
512,05/01/1999 08:48,05/01/1999 08:51,Norway: Coos-Curry Coop 12.5kV Feeder 1,12.5,3,Auto,Unknown,Malicious,BPA Trouble,1,EUG,115328
513,05/01/1999 22:35,05/01/1999 22:56,Valhalla: Alcoa 13.8kV Feeder 1,13.8,21,Plan,Foreign Request,,Customer Request,83,WEN,115329
514,05/02/1999 06:05,05/02/1999 06:05,Hampton: Central Elec Coop 24.9kV Feeder 1,24.9,0,Auto,Unknown,Unknown,BPA Trouble,1,RED,115333
515,05/02/1999 06:05,05/02/1999 06:05,Riley: Harney Elec Coop 115kV Feeder 1,115.0,0,Auto,Unknown,Unknown,BPA Trouble,1,RED,115334
516,05/03/1999 08:19,05/06/1999 15:34,Eugene: Lane Elec Coop 34.5kV Feeder 1,34.5,4755,Plan,Foreign Request,,BPA Request,None,EUG,115336
517,05/03/1999 13:00,05/03/1999 13:00,Burnt Woods: Consumers Power 24.9kV Feeder 1,24.9,0,Auto,Foreign Trouble,Foreign Utility,Customer Trouble,1,EUG,115337
518,05/04/1999 08:25,05/11/1999 00:05,Diamond Lake: Pend Oreille PUD 115kV Feeder 1,115.0,9580,Plan,Foreign Request,,Customer Request,None,SPK,115347
519,05/05/1999 07:25,05/05/1999 08:11,Boardman: Umatilla E Coop 115kV Feeder 1,115.0,46,Auto,Unknown,Equipment/Miscellaneous,BPA Trouble,None,TRI,115365
520,05/05/1999 07:25,05/05/1999 08:11,Ione: Columbia Basin 12.5kV Feeder 1,12.5,46,Auto,Forced (Configuration),Forced (Configuration),BPA Trouble,7,TRI,115366
521,05/05/1999 07:25,05/05/1999 08:11,Sand Hollow: Columbia Basin 69kV Feeder 1,69.0,46,Auto,Forced (Configuration),,BPA Trouble,7,TRI,115367
522,05/05/1999 08:14,05/05/1999 08:28,Valhalla: Alcoa 13.8kV Feeder 1,13.8,14,Auto,Foreign Trouble,,Customer Trouble,82,WEN,115368
523,05/06/1999 17:30,05/06/1999 17:31,Chemawa: Portland Gen Elec 115kV Feeder 1,115.0,1,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,39,SAL,115378
524,05/06/1999 17:31,05/06/1999 17:31,Chemawa: Portland Gen Elec 57kV Feeder 3,57.0,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,20,SAL,115379
525,05/07/1999 00:10,05/07/1999 04:29,Lopez Island: Orcas P+L 24.9kV Feeder 1 by Puget Sound Energ,24.9,259,Plan,Foreign Request,,Customer Request,1,SNO,115380
526,05/07/1999 00:10,05/07/1999 04:29,Lopez Island: Orcas P+L 69kV Feeder 3 by Puget Sound Energ,69.0,259,Plan,Maintenance,,BPA Request,None,SNO,115381
527,05/07/1999 00:10,05/07/1999 04:29,Lopez Island: Orcas P+L 69kV Feeder 4 by Puget Sound Energ,69.0,259,Plan,Maintenance,,BPA Request,None,SNO,115382
528,05/07/1999 07:04,05/07/1999 07:04,Reedsport: Douglas Elec Coop 12.5kV Feeder 1,12.5,0,Auto,Arc while switching,Arc while switching,BPA Trouble,1,EUG,115392
529,05/07/1999 07:04,05/07/1999 07:04,Reedsport: Central Linc PUD 12.5kV Feeder 1,12.5,0,Auto,Arc while switching,Arc while switching,BPA Trouble,10,EUG,115393
530,05/07/1999 15:14,05/07/1999 15:14,Moyie: Bonners Ferry ID 115kV Feeder 1,115.0,0,Auto,Foreign Trouble,Foreign Trouble,Other Customer Trouble,Unknown,SPK,115394
531,05/07/1999 15:14,05/07/1999 15:14,Bonners Ferry: Northern Lights 115kV Feeder 1 to Smith Falls,115.0,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,SPK,115395
532,05/07/1999 15:14,05/07/1999 15:14,North Bench: Bonners Ferry ID 13.8kV Feeder 1,13.8,0,Auto,Foreign Trouble,Foreign Trouble,Other Customer Trouble,Unknown,SPK,115396
533,05/07/1999 15:14,05/07/1999 15:14,North Bench: Northern Lights 13.8kV Feeder 1,13.8,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,SPK,115397
534,05/07/1999 15:14,05/07/1999 15:14,Troy: City of Troy 13.8kV Feeder 1,13.8,0,Auto,Foreign Trouble,Foreign Trouble,Other Customer Trouble,Unknown,KAL,115398
535,05/07/1999 15:14,05/07/1999 15:14,Troy: Northern Lights 13.8kV Feeder 1,13.8,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,KAL,115399
536,05/07/1999 15:14,05/07/1999 15:14,Troy: Northern Lights 13.8kV Feeder 2,13.8,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,KAL,115400
537,05/07/1999 15:14,05/07/1999 15:14,Yaak: Northern Lights 12.5kV Feeder 1,12.5,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,KAL,115401
538,05/07/1999 15:14,05/07/1999 21:57,Troy: Northern Lights 115kV Feeder 1 to Asarco,115.0,403,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,KAL,115402
539,05/10/1999 09:45,05/10/1999 16:26,Freewater CMF: Milton-Freewater 13.8kV Feeder 1,13.8,401,Plan,Maintenance,,BPA Request,None,TRI,115418
540,05/10/1999 09:45,05/10/1999 16:26,Freewater CMF: Milton-Freewater 13.8kV Feeder 2,13.8,401,Plan,Maintenance,,BPA Request,None,TRI,115419
541,05/10/1999 17:49,05/10/1999 18:08,Priest River: Northern Lights 34.5kV Feeder 1,34.5,19,Plan,Maintenance,,BPA Request,Unknown,SPK,115420
542,05/11/1999 07:30,05/11/1999 19:09,Monmouth: Monmouth OR 12.5kV Feeder 1,12.5,699,Plan,Maintenance,,BPA Request,Unknown,SAL,115436
543,05/11/1999 07:53,05/13/1999 13:23,Intalco: Alcoa 13.8kV Feeder 1,13.8,3210,Plan,Maintenance,,BPA Request,None,SNO,115437
544,05/11/1999 09:04,05/11/1999 19:09,Monmouth: Consumers Power 12.5kV Feeder 1,12.5,605,Plan,Maintenance,,BPA Request,Unknown,SAL,115438
545,05/12/1999 08:05,05/12/1999 16:15,Murray: Snohomish Co PUD 115kV Feeder 2,115.0,490,Plan,Foreign Request,,Customer Request,None,SNO,115450
546,05/12/1999 08:30,05/12/1999 13:35,Forest Grove: Forest Grove OR 12.5kV Feeder 2,12.5,305,Plan,Foreign Request,,Customer Request,None,SAL,115451
547,05/12/1999 09:03,05/12/1999 17:09,Monmouth: Consumers Power 12.5kV Feeder 1,12.5,486,Plan,Foreign Request,,Customer Request,None,SAL,115452
548,05/12/1999 09:03,05/12/1999 17:09,Monmouth: Monmouth OR 12.5kV Feeder 1,12.5,486,Plan,Foreign Request,,Customer Request,None,SAL,115453
549,05/13/1999 07:24,05/13/1999 07:25,Bell: Kaiser Alum 13.8kV Feeder 0,13.8,1,Plan,Switching,,BPA Request,None,SPK,115465
550,05/13/1999 08:08,05/13/1999 15:46,Murray: Snohomish Co PUD 115kV Feeder 1,115.0,458,Plan,Foreign Request,,BPA Request,None,SNO,115466
551,05/13/1999 14:07,05/13/1999 14:51,Bell: Kaiser Alum 13.8kV Feeder 0,13.8,44,Plan,Switching,,BPA Request,None,SPK,115467
552,05/13/1999 14:16,05/13/1999 15:08,Satsop: Grays Harbor PUD 115kV Feeder 1,115.0,52,Auto,Line Material Failure,Overload,BPA Trouble,20,OLY,115468
553,05/13/1999 14:16,05/13/1999 14:16,Cosmopolis: Grays Harbor PUD 115kV Feeder 1,115.0,0,Auto,Forced (Configuration),Line Material Failure,BPA Trouble,23,OLY,115469
554,05/14/1999 07:48,05/14/1999 11:56,Murray: Snohomish Co PUD 115kV Feeder 1,115.0,248,Plan,Foreign Request,,Customer Request,None,SNO,115487
555,05/15/1999 18:32,05/15/1999 22:56,Jim Creek: US Navy 115kV Feeder A by Snohomish Co PUD,115.0,264,Auto,Tree cut,Tree cut,BPA Trouble,Unknown,SNO,115495
556,05/15/1999 18:32,05/15/1999 22:56,Jim Creek: US Navy 115kV Feeder B by Snohomish Co PUD,115.0,264,Auto,Tree cut,Tree cut,BPA Trouble,Unknown,SNO,115496
557,05/15/1999 18:32,05/15/1999 22:56,Jim Creek: US Navy 115kV Feeder C by Snohomish Co PUD,115.0,264,Auto,Tree cut,Tree cut,BPA Trouble,Unknown,SNO,115497
558,05/16/1999 09:02,05/16/1999 09:05,Dayton CREA: Columbia REA 24.9kV Feeder 1 by PacifiCorp (PACW),24.9,3,Auto,Foreign Trouble,Foreign Trouble,Transferor Trouble,Unknown,TRI,115501
559,05/16/1999 09:08,05/16/1999 11:48,Vansycle Ridge Wind Generating Plant: ESI Vansycle Part 69kV Feeder 1,69.0,160,Auto,Foreign Trouble,,Customer Trouble,8,TRI,115502
560,05/16/1999 15:43,05/16/1999 15:57,Teton: Lower Valy Energy 115kV Feeder 2,115.0,14,Auto,Foreign Trouble,Foreign Utility,Customer Trouble,7,IDF,115503
561,05/17/1999 03:32,05/17/1999 03:32,Gaffney: Inland P+L 12.5kV Feeder 1 by Avista Corp,12.5,0,Auto,Foreign Trouble,Foreign Utility,Transferor Trouble,Unknown,SPK,115504
562,05/17/1999 03:32,05/17/1999 08:35,Ritzville: Avista Corp 24.9kV Feeder 1,24.9,303,Auto,Foreign Trouble,Foreign Utility,Customer Trouble,Unknown,TRI,115505
563,05/17/1999 03:32,05/17/1999 08:35,Ritzville: Big Bend Coop 24.9kV Feeder 1 by Avista Corp,24.9,303,Auto,Foreign Trouble,Foreign Utility,Transferor Trouble,Unknown,TRI,115506
564,05/17/1999 05:22,05/17/1999 07:12,Albany: PacifiCorp (PACW) 115kV Feeder 1,115.0,110,Auto,Unknown,,Unknown Trouble,Unknown,EUG,115518
565,05/17/1999 05:23,05/17/1999 05:23,Foster: PacifiCorp (PACW) 115kV Feeder 1,115.0,0,Auto,Unknown,Unknown,Unknown Trouble,Unknown,EUG,115511
566,05/17/1999 05:23,05/17/1999 05:23,Lebanon: Consumers Power 69kV Feeder 1,69.0,0,Auto,Unknown,Unknown,Unknown Trouble,Unknown,EUG,115512
567,05/17/1999 05:23,05/17/1999 05:23,North Butte: Consumers Power 12.5kV Feeder 1,12.5,0,Auto,Unknown,Unknown,Unknown Trouble,Unknown,EUG,115513
568,05/17/1999 06:28,05/17/1999 16:19,Chemawa: Portland Gen Elec 115kV Feeder 1,115.0,591,Plan,Maintenance,,BPA Request,None,SAL,115514
569,05/17/1999 08:05,05/17/1999 08:06,Valhalla: Alcoa 13.8kV Feeder 2,13.8,1,Plan,Foreign Request,,Other Customer Request,Unknown,WEN,115515
570,05/17/1999 10:41,05/20/1999 14:40,Longview: Cowlitz Co PUD 115kV Feeder 5,115.0,4559,Plan,Foreign Request,,Customer Request,None,LGV,115555
571,05/17/1999 12:28,05/17/1999 14:59,Lane: EWEB (Eugene OR) 115kV Feeder 2,115.0,151,Plan,Maintenance,,BPA Request,Unknown,EUG,115517
572,05/18/1999 06:58,05/18/1999 18:31,Chemawa: Portland Gen Elec 115kV Feeder 1,115.0,693,Plan,Construction,,BPA Request,Unknown,SAL,115528
573,05/18/1999 14:31,05/18/1999 14:53,Valhalla: Alcoa 13.8kV Feeder 1,13.8,22,Auto,Foreign Trouble,,Customer Trouble,83,WEN,115529
574,05/18/1999 16:07,05/18/1999 17:00,Carson: Skamania Co PUD 12.5kV Feeder 1,12.5,53,Plan,Emergency,,BPA Request,Unknown,LGV,115530
575,05/18/1999 16:07,05/18/1999 17:00,North Bonneville: Skamania Co PUD 12.5kV Feeder 1,12.5,53,Plan,Emergency,,BPA Request,Unknown,LGV,115531
